Date,Name,Year,Letterboxd URI,Rating,Plot,Director1,Director2,Genre1,Genre2,Country1,Country2,RatingAvg,RatingCount
2021-04-14,Hook,1991,https://boxd.it/29nQ,3.5,"The boy who wasn't supposed to grow up—Peter Pan—does just that, becoming a soulless corporate lawyer whose workaholism could cost him his wife and kids. During his trip to see Granny Wendy in London, the vengeful Capt. Hook kidnaps Peter's kids and forces Peter to return to Neverland.",Steven Spielberg,,Family,Comedy,USA,,3.42,282424
2021-04-14,Total Recall,1990,https://boxd.it/29qK,3.5,"Construction worker Douglas Quaid's obsession with the planet Mars leads him to visit Recall, a company that manufactures memories. When his memory implant goes wrong, Doug can no longer be sure what is and isn't reality.",Paul Verhoeven,,Action,Science Fiction,USA,,3.82,263933
2021-04-14,Reservoir Dogs,1992,https://boxd.it/2agc,4.5,"A botched robbery indicates a police informant, and the pressure mounts in the aftermath at a warehouse. Crime begets violence as the survivors -- veteran Mr. White, newcomer Mr. Orange, psychopathic parolee Mr. Blonde, bickering weasel Mr. Pink and Nice Guy Eddie -- unravel.",Quentin Tarantino,,Crime,Thriller,USA,,4.15,1201792
2021-04-14,Wild at Heart,1990,https://boxd.it/2aii,3.5,"Young lovers Sailor and Lula hit the road to start a new life together away from the wrath of Lula’s deranged, disapproving mother, who has hired a team of hitmen to cut the lovers’ surreal honeymoon short.",David Lynch,,Crime,Thriller,USA,,3.9,199846
2021-04-14,Terminator 2: Judgment Day,1991,https://boxd.it/2aGY,4.0,"Set ten years after the events of the original, James Cameron’s classic sci-fi action flick tells the story of a second attempt to get rid of rebellion leader John Connor, this time targeting the boy himself. However, the rebellion has sent a reprogrammed terminator to protect Connor.",James Cameron,,Thriller,Action,France,USA,4.29,708634
2021-04-14,The Silence of the Lambs,1991,https://boxd.it/2aHW,4.5,"Clarice Starling is a top student at the FBI's training academy. Jack Crawford wants Clarice to interview Dr. Hannibal Lecter, a brilliant psychiatrist who is also a violent psychopath, serving life behind bars for various acts of murder and cannibalism. Crawford believes that Lecter may have insight into a case and that Starling, as an attractive young woman, may be just the bait to draw him out.",Jonathan Demme,,Horror,Crime,USA,,4.34,2016203
2021-04-14,The Fisher King,1991,https://boxd.it/2aWM,4.0,Two troubled men face their terrible destinies and events of their past as they join together on a mission to find the Holy Grail and thus to save themselves.,Terry Gilliam,,Drama,Comedy,USA,,3.88,59784
2021-04-14,Argo,2012,https://boxd.it/2czU,3.5,"As the Iranian revolution reaches a boiling point, a CIA 'exfiltration' specialist concocts a risky plan to free six Americans who have found shelter at the home of the Canadian ambassador.",Ben Affleck,,Thriller,Drama,UK,USA,3.72,385435
2021-04-14,Silver Linings Playbook,2012,https://boxd.it/2TTo,4.0,"After losing his job and wife, and spending time in a institution, a former teacher winds up living with his parents. He wants to rebuild his life and reconcile with his wife, but his father would be happy if he shared his obsession with the Philadelphia Eagles. Things get complicated when he meets a woman, who offers to help him reconnect with his wife, if he will do something very important for her in exchange.",David O. Russell,,Romance,Drama,USA,,3.7,787601
2021-04-14,Suspiria,2018,https://boxd.it/cioI,4.0,"A darkness swirls at the center of a world-renowned dance company, one that will engulf the artistic director, an ambitious young dancer, and a grieving psychotherapist. Some will succumb to the nightmare. Others will finally wake up.",Luca Guadagnino,,Mystery,Drama,Italy,USA,3.73,447096
2021-04-14,"Frankenstein's Monster's Monster, Frankenstein",2019,https://boxd.it/mDW2,2.5,"When actor David Harbour finds lost footage of his father's disastrous televised stage play of a literary classic, he uncovers shocking family secrets.",Daniel Gray Longino,,Comedy,,USA,,3.01,7009
2021-04-14,Rose Island,2020,https://boxd.it/nBlq,4.0,"In 1968, engineer Giorgio Rosa established the independent state called ""The Isle of Roses"" off the coast of Rimini, built on a platform outside the territorial waters, with Esperanto as the official language. The Italian authorities did not take it well because the micronation was seen as an expedient to not pay taxes on the revenues obtained thanks to the arrival of numerous tourists and curious people.",Sydney Sibilia,,Adventure,Comedy,Italy,,3.39,29934
2021-04-14,Forrest Gump,1994,https://boxd.it/728,4.0,"A man with a low IQ has accomplished great things in his life and been present during significant historic events—in each case, far exceeding what anyone imagined he could do. But despite all he has achieved, his one true love eludes him.",Robert Zemeckis,,Drama,Comedy,USA,,4.15,2553783
2021-04-14,Falling Down,1993,https://boxd.it/194M,3.5,An ordinary man frustrated with the various flaws he sees in society begins to psychotically and violently lash out against them.,Joel Schumacher,,Drama,Crime,France,USA,3.69,147338
2021-04-14,Cemetery Man,1994,https://boxd.it/1BES,3.5,"Cemetery watchman, Francesco Dellamorte, is tasked with dispatching the recently deceased when they rise from their graves.",Michele Soavi,,Comedy,Horror,France,Italy,3.72,33638
2021-04-14,Night at the Museum: Battle of the Smithsonian,2009,https://boxd.it/1H7U,3.0,"Hapless museum night watchman Larry Daley must help his living, breathing exhibit friends out of a pickle now that they've been transferred to the archives at the Smithsonian Institution. Larry's (mis)adventures this time include close encounters with Amelia Earhart, Abe Lincoln and Ivan the Terrible.",Shawn Levy,,Family,Fantasy,USA,Canada,2.9,287762
2021-04-14,Tetsuo II: Body Hammer,1992,https://boxd.it/1HJY,3.5,A Japanese salaryman finds his body transforming into a weapon through sheer rage after his son is kidnapped by a gang of violent thugs.,Shinya Tsukamoto,,Drama,Horror,Japan,,3.5,11901
2021-04-14,Departures,2008,https://boxd.it/1JFa,3.5,"Daigo, a cellist, is laid off from his orchestra and moves with his wife back to his small hometown where the living is cheaper. Thinking he’s applying for a job at a travel agency he finds he’s being interviewed for work with departures of a more permanent nature – as an undertaker’s assistant.",Yojiro Takita,,Drama,,Japan,,4.06,26905
2021-04-14,Manhattan Murder Mystery,1993,https://boxd.it/1Wg8,4.0,A middle-aged couple suspects foul play when their neighbor's wife suddenly drops dead.,Woody Allen,,Comedy,Mystery,USA,,3.71,44787
2021-04-14,Yes Man,2008,https://boxd.it/1WPW,2.5,"Carl Allen, a guy whose life is going nowhere, signs up for a self-help program based on one simple covenant: say yes to everything…and anything.",Peyton Reed,,Comedy,Romance,UK,USA,3.12,301140
2021-04-14,The Lion King,1994,https://boxd.it/201Q,4.0,"Young lion prince Simba, eager to one day become king of the Pride Lands, grows up under the watchful eye of his father Mufasa; all the while his villainous uncle Scar conspires to take the throne for himself. Amid betrayal and tragedy, Simba must confront his past and find his rightful place in the Circle of Life.",Roger Allers,Rob Minkoff,Animation,Family,USA,,4.22,1483286
2021-04-14,Ice Age: Dawn of the Dinosaurs,2009,https://boxd.it/20iC,3.0,"Times are changing for Manny the moody mammoth, Sid the motor mouthed sloth and Diego the crafty saber-toothed tiger. Life heats up for our heroes when they meet some new and none-too-friendly neighbors – the mighty dinosaurs.",Carlos Saldanha,,Comedy,Adventure,USA,,3.18,321578
2021-04-14,The Wave,2008,https://boxd.it/20OS,4.0,A school teacher discusses types of government with his class. His students find it too boring to repeatedly go over national socialism and believe that dictatorship cannot be established in modern Germany. He starts an experiment to show how easily the masses can become manipulated.,Dennis Gansel,,Thriller,Drama,Germany,,3.63,112950
2021-04-14,Cloverfield,2008,https://boxd.it/2192,3.5,"Five young New Yorkers throw their friend a going-away party the night that a monster the size of a skyscraper descends upon the city. Told from the point of view of their video camera, the film is a document of their attempt to survive the most surreal, horrifying event of their lives.",Matt Reeves,,Thriller,Horror,USA,,3.4,348900
2021-04-14,Mary Shelley's Frankenstein,1994,https://boxd.it/25T4,4.0,"Victor Frankenstein is a promising young doctor who, devastated by the death of his mother during childbirth, becomes obsessed with bringing the dead back to life. His experiments lead to the creation of a monster, which Frankenstein has put together with the remains of corpses. It's not long before Frankenstein regrets his actions.",Kenneth Branagh,,Science Fiction,Romance,Japan,USA,2.93,39163
2021-04-14,Planet Terror,2007,https://boxd.it/27Gw,3.5,"Two doctors find their graveyard shift inundated with townspeople ravaged by sores. Among the wounded is Cherry Darling, a dancer whose leg was ripped from her body. As the invalids quickly become enraged aggressors, Cherry and her ex-boyfriend El Wray lead a team of accidental warriors into the night.",Robert Rodriguez,,Thriller,Action,USA,,3.37,131112
2021-04-14,Twin Peaks: Fire Walk with Me,1992,https://boxd.it/27Qw,3.5,"In the questionable town of Deer Meadow, Washington, FBI Agent Desmond inexplicably disappears while hunting for the man who murdered a teen girl. The killer is never apprehended, and, after experiencing dark visions and supernatural encounters, Agent Dale Cooper chillingly predicts that the culprit will claim another life. Meanwhile, in the more cozy town of Twin Peaks, hedonistic beauty Laura Palmer hangs with lowlifes and seems destined for a grisly fate.",David Lynch,,Mystery,Drama,USA,France,4.26,289321
2021-04-14,Army of Darkness,1992,https://boxd.it/29G4,4.0,"Ash, a handsome, shotgun-toting, chainsaw-armed department store clerk, is time warped backwards into England's Dark Ages, where he romances a beauty and faces legions of the undead.",Sam Raimi,,Comedy,Horror,USA,,3.71,251677
2021-04-14,Schindler's List,1993,https://boxd.it/2aq2,4.5,The true story of how businessman Oskar Schindler saved over a thousand Jewish lives from the Nazis while they worked as slaves in his factory during World War II.,Steven Spielberg,,History,Drama,USA,,4.53,995548
2021-04-14,Jurassic Park,1993,https://boxd.it/2aA2,4.5,"A wealthy entrepreneur secretly creates a theme park featuring living dinosaurs drawn from prehistoric DNA. Before opening day, he invites a team of experts and his two eager grandchildren to experience the park and help calm anxious investors. However, the park is anything but amusing as the security systems go off-line and the dinosaurs escape.",Steven Spielberg,,Science Fiction,Adventure,USA,,4.11,1531224
2021-04-14,Groundhog Day,1993,https://boxd.it/2b3e,3.5,"A narcissistic TV weatherman, along with his attractive-but-distant producer, and his mawkish cameraman, is sent to report on Groundhog Day in the small town of Punxsutawney, where he finds himself repeating the same day over and over.",Harold Ramis,,Comedy,Drama,USA,,3.82,667940
2021-04-14,Boyhood,2014,https://boxd.it/3178,3.5,"The film tells a story of a divorced couple trying to raise their young son. The story follows the boy for twelve years, from first grade at age 6 through 12th grade at age 17-18, and examines his relationship with his parents as he grows.",Richard Linklater,,Drama,,USA,,3.83,525673
2021-04-14,Mank,2020,https://boxd.it/mIuC,3.5,1930s Hollywood is reevaluated through the eyes of scathing social critic and alcoholic screenwriter Herman J. Mankiewicz as he races to finish the screenplay of Citizen Kane.,David Fincher,,History,Drama,USA,,3.3,203065
2021-04-14,The Hobbit: The Desolation of Smaug,2013,https://boxd.it/nmS,4.0,"The Dwarves, Bilbo and Gandalf have successfully escaped the Misty Mountains, and Bilbo has gained the One Ring. They all continue their journey to get their gold back from the Dragon, Smaug.",Peter Jackson,,Fantasy,Action,New Zealand,USA,3.43,649354
2021-04-14,The Final Destination,2009,https://boxd.it/1EmW,2.5,A horrifying premonition saves a young man and his friends from death during a racetrack accident but terrible fates await them nonetheless.,David R. Ellis,,Horror,Mystery,USA,,2.13,180401
2021-04-14,Zombieland,2009,https://boxd.it/1En6,4.0,"Columbus has made a habit of running from what scares him. Tallahassee doesn't have fears. If he did, he'd kick their ever-living ass. In a world overrun by zombies, these two are perfectly evolved survivors. But now, they're about to stare down the most terrifying prospect of all: each other.",Ruben Fleischer,,Comedy,Horror,USA,,3.53,885344
2021-04-14,The Hangover,2009,https://boxd.it/1GjK,4.0,"When three friends finally come to after a raucous night of bachelor-party revelry, they find a baby in the closet and a tiger in the bathroom. But they can't seem to locate their best friend, Doug – who's supposed to be tying the knot. Launching a frantic search for Doug, the trio perseveres through a nasty hangover to try to make it to the church on time.",Todd Phillips,,Comedy,,USA,,3.66,1181730
2021-04-14,District 9,2009,https://boxd.it/1Iik,4.0,"Thirty years ago, aliens arrive on Earth. Not to conquer or give aid, but to find refuge from their dying planet. Separated from humans in a South African area called District 9, the aliens are managed by Multi-National United, which is unconcerned with the aliens' welfare but will do anything to master their advanced technology. When a company field agent contracts a mysterious virus that begins to alter his DNA, there is only one place he can hide: District 9.",Neill Blomkamp,,Science Fiction,,New Zealand,South Africa,3.81,427189
2021-04-14,Drag Me to Hell,2009,https://boxd.it/1Jzw,3.0,"After denying a woman the extension she needs to keep her home, loan officer Christine Brown sees her once-promising life take a startling turn for the worse. Christine is convinced she's been cursed by a Gypsy, but her boyfriend is skeptical. Her only hope seems to lie in a psychic who claims he can help her lift the curse and keep her soul from being dragged straight to hell.",Sam Raimi,,Thriller,Horror,USA,,3.19,204673
2021-04-14,The Girl with the Dragon Tattoo,2009,https://boxd.it/1Mb8,4.0,"Swedish thriller based on Stieg Larsson's novel about a male journalist and a young female hacker. In the opening of the movie, Mikael Blomkvist, a middle-aged publisher for the magazine Millennium, loses a libel case brought by corrupt Swedish industrialist Hans-Erik Wennerström. Nevertheless, he is hired by Henrik Vanger in order to solve a cold case, the disappearance of Vanger's niece",Niels Arden Oplev,,Thriller,Drama,Denmark,Germany,3.83,68387
2021-04-14,The Ghost Writer,2010,https://boxd.it/1TQW,3.5,A writer stumbles upon a long-hidden secret when he agrees to help former British Prime Minister Adam Lang complete his memoirs on a remote island after the politician's assistant drowns in a mysterious accident.,Roman Polanski,,Thriller,Mystery,Belgium,France,3.56,60747
2021-04-14,Shutter Island,2010,https://boxd.it/1U82,4.5,"World War II soldier-turned-U.S. Marshal Teddy Daniels investigates the disappearance of a patient from a hospital for the criminally insane, but his efforts are compromised by troubling visions and a mysterious doctor.",Martin Scorsese,,Mystery,Drama,USA,,4.14,2234158
2021-04-14,Jumanji,1995,https://boxd.it/1ZLI,3.5,"When siblings Judy and Peter discover an enchanted board game that opens the door to a magical world, they unwittingly invite Alan -- an adult who's been trapped inside the game for 26 years -- into their living room. Alan's only hope for freedom is to finish the game, which proves risky as all three find themselves running from giant rhinoceroses, evil monkeys and other terrifying creatures.",Joe Johnston,,Fantasy,Family,USA,,3.64,605943
2021-04-14,Primal Fear,1996,https://boxd.it/28ws,3.5,"An arrogant, high-powered attorney takes on the case of a poor altar boy found running away from the scene of the grisly murder of the bishop who has taken him in. The case gets a lot more complex when the accused reveals that there may or may not have been a third person in the room.",Gregory Hoblit,,Drama,Crime,USA,,3.92,248169
2021-04-14,Die Hard With a Vengeance,1995,https://boxd.it/28zG,3.5,"New York detective John McClane is back and kicking bad-guy butt in the third installment of this action-packed series, which finds him teaming with civilian Zeus Carver to prevent the loss of innocent lives. McClane thought he'd seen it all, until a genius named Simon engages McClane, his new ""partner"" -- and his beloved city -- in a deadly game that demands their concentration.",John McTiernan,,Action,Thriller,USA,,3.71,189462
2021-04-14,Toy Story,1995,https://boxd.it/29qA,4.5,"Led by Woody, Andy's toys live happily in his room until Andy's birthday brings Buzz Lightyear onto the scene. Afraid of losing his place in Andy's heart, Woody plots against Buzz. But when circumstances separate Buzz and Woody from their owner, the duo eventually learns to put aside their differences.",John Lasseter,,Comedy,Animation,USA,,4.12,1677214
2021-04-14,Se7en,1995,https://boxd.it/29zs,4.0,"Two homicide detectives are on a desperate hunt for a serial killer whose crimes are based on the ""seven deadly sins"" in this dark and haunting film that takes viewers from the tortured remains of one victim to the next. The seasoned Det. Somerset researches each sin in an effort to get inside the killer's mind, while his novice partner, Mills, scoffs at his efforts to unravel the case.",David Fincher,,Crime,Mystery,USA,,4.35,2305440
2021-04-14,From Dusk Till Dawn,1996,https://boxd.it/29HQ,3.5,"After kidnapping a father and his two kids, the Gecko brothers head south to a seedy Mexican bar to hide out in safety, unaware of its notorious vampire clientele.",Robert Rodriguez,,Crime,Action,USA,,3.52,287849
2021-04-14,GoldenEye,1995,https://boxd.it/29KU,4.0,"When a powerful satellite system falls into the hands of Alec Trevelyan, AKA Agent 006, a former ally-turned-enemy, only James Bond can save the world from a dangerous space weapon that -- in one short pulse -- could destroy the earth! As Bond squares off against his former compatriot, he also battles Xenia Onatopp, an assassin who uses pleasure as her ultimate weapon.",Martin Campbell,,Action,Adventure,UK,USA,3.56,155824
2021-04-14,Pulp Fiction,1994,https://boxd.it/29Pq,4.5,"A burger-loving hit man, his philosophical partner, a drug-addled gangster's moll and a washed-up boxer converge in this sprawling, comedic crime caper. Their adventures unfurl in three stories that ingeniously trip back and forth in time.",Quentin Tarantino,,Crime,Thriller,USA,,4.26,2978936
2021-04-14,Lost Highway,1997,https://boxd.it/29Wc,4.5,"A tormented jazz musician finds himself lost in an enigmatic story involving murder, surveillance, gangsters, doppelgängers, and an impossible transformation inside a prison cell.",David Lynch,,Thriller,Mystery,France,USA,4.09,293700
2021-04-14,The Usual Suspects,1995,https://boxd.it/29XE,4.0,"Held in an L.A. interrogation room, Verbal Kint attempts to convince the feds that a mythic crime lord, Keyser Soze, not only exists, but was also responsible for drawing him and his four partners into a multi-million dollar heist that ended with an explosion in San Pedro harbor – leaving few survivors. Verbal lures his interrogators with an incredible story of the crime lord's almost supernatural prowess.",Bryan Singer,,Drama,Crime,USA,,4.07,619805
2021-04-14,Fargo,1996,https://boxd.it/2aHM,4.0,"Jerry, a small-town Minnesota car salesman is bursting at the seams with debt... but he's got a plan. He's going to hire two thugs to kidnap his wife in a scheme to collect a hefty ransom from his wealthy father-in-law. It's going to be a snap and nobody's going to get hurt... until people start dying. Enter Police Chief Marge, a coffee-drinking, parka-wearing - and extremely pregnant - investigator who'll stop at nothing to get her man. And if you think her small-time investigative skills will give the crooks a run for their ransom... you betcha!",Joel Coen,,Crime,Drama,UK,USA,4.19,956730
2021-04-14,Before Sunrise,1995,https://boxd.it/2bcU,4.5,"A young man and woman meet on a train in Europe, and wind up spending one evening together in Vienna. Unfortunately, both know that this will probably be their only night together.",Richard Linklater,,Romance,Drama,Austria,USA,4.32,980624
2021-04-14,Twelve Monkeys,1995,https://boxd.it/2beQ,4.0,"In the year 2035, convict James Cole reluctantly volunteers to be sent back in time to discover the origin of a deadly virus that wiped out nearly all of the earth's population and forced the survivors into underground communities. But when Cole is mistakenly sent to 1990 instead of 1996, he's arrested and locked up in a mental hospital. There he meets psychiatrist Dr. Kathryn Railly and the son of a famous virus expert who may hold the key to the Army of the 12 Monkeys; thought to be responsible for unleashing the killer disease.",Terry Gilliam,,Thriller,Mystery,USA,,3.87,351169
2021-04-14,Don't Be Bad,2015,https://boxd.it/caKQ,4.0,"A story set in the 90s and in the outskirts of Rome to Ostia. A world where money, luxury cars, night clubs, cocaine and synthetic drugs are easy to run. A world in which Vittorio and Cesare, in their early twenties, act in search of their success.",Claudio Caligari,,Drama,Crime,Italy,,3.79,11078
2021-04-14,Enter the Void,2009,https://boxd.it/1dy2,4.5,"This psychedelic tour of life after death is seen entirely from the point of view of Oscar, a young American drug dealer and addict living in Tokyo with his prostitute sister, Linda. When Oscar is killed by police during a bust gone bad, his spirit journeys from the past -- where he sees his parents before their deaths -- to the present -- where he witnesses his own autopsy -- and then to the future, where he looks out for his sister from beyond the grave.",Gaspar Noé,,Drama,Fantasy,France,Germany,3.77,195442
2021-04-14,Polytechnique,2009,https://boxd.it/1AMG,4.0,A dramatization of the Montreal Massacre of 1989 where several female engineering students were murdered by an unstable misogynist.,Denis Villeneuve,,Drama,Crime,Canada,,3.69,54817
2021-04-14,Harry Potter and the Deathly Hallows: Part 2,2011,https://boxd.it/1RYk,4.0,"Harry, Ron and Hermione continue their quest to vanquish the evil Voldemort once and for all. Just as things begin to look hopeless for the young wizards, Harry discovers a trio of magical objects that endow him with powers to rival Voldemort's formidable skills.",David Yates,,Fantasy,Adventure,UK,USA,3.99,1451619
2021-04-14,Star Wars: The Clone Wars,2008,https://boxd.it/1Sly,3.0,"As the Clone Wars sweep through the galaxy, the heroic Jedi Knights struggle to maintain order and restore peace. More and more systems are falling prey to the forces of the dark side as the Galactic Republic slips further and further under the sway of the Separatists and their never-ending droid army. Anakin Skywalker and his Padawan learner Ahsoka Tano find themselves on a mission with far-reaching consequences, one that brings them face-to-face with crime lord Jabba the Hutt. But Count Dooku and his sinister agents, including the nefarious Asajj Ventress, will stop at nothing to ensure that Anakin and Ahsoka fail at their quest. Meanwhile, on the front lines of the Clone Wars, Obi-Wan Kenobi and Master Yoda lead the massive clone army in a valiant effort to resist the forces of the dark side...",Dave Filoni,,Action,Adventure,USA,,2.89,150084
2021-04-14,Alien Resurrection,1997,https://boxd.it/20zI,2.5,"Two hundred years after Lt. Ripley died, a group of scientists clone her, hoping to breed the ultimate weapon. But the new Ripley is full of surprises … as are the new aliens. Ripley must team with a band of smugglers to keep the creatures from reaching Earth.",Jean-Pierre Jeunet,,Science Fiction,Action,USA,,2.59,234120
2021-04-14,Hard Eight,1996,https://boxd.it/20DU,3.5,A stranger mentors a young Reno gambler who weds a hooker and befriends a vulgar casino regular.,Paul Thomas Anderson,,Crime,Drama,USA,,3.63,94510
2021-04-14,Boogie Nights,1997,https://boxd.it/23um,4.0,"Set in 1977, back when sex was safe, pleasure was a business and business was booming, idealistic porn producer Jack Horner aspires to elevate his craft to an art form. Horner discovers Eddie Adams, a hot young talent working as a busboy in a nightclub, and welcomes him into the extended family of movie-makers, misfits and hangers-on that are always around. Adams' rise from nobody to a celebrity adult entertainer is meteoric, and soon the whole world seems to know his porn alter ego, ""Dirk Diggler"". Now, when disco and drugs are in vogue, fashion is in flux and the party never seems to stop, Adams' dreams of turning sex into stardom are about to collide with cold, hard reality.",Paul Thomas Anderson,,Drama,,USA,,4.21,449579
2021-04-14,Scream 2,1997,https://boxd.it/24Es,3.5,"Two years after the first series of murders, as Sidney Prescott acclimates to college life, someone donning the Ghostface costume begins a new string of killings.",Wes Craven,,Horror,Mystery,USA,,3.26,567428
2021-04-14,Scream,1996,https://boxd.it/24EC,4.5,"A year after the murder of her mother, a teenage girl is terrorized by a masked killer who targets her and her friends by using scary movies as part of a deadly game.",Wes Craven,,Mystery,Crime,USA,,4.02,1468736
2021-04-14,Space Jam,1996,https://boxd.it/26YO,3.5,"With their freedom on the line, the Looney Tunes seek the help of NBA superstar Michael Jordan to win a basketball game against a team of moronic aliens.",Joe Pytka,,Family,Adventure,USA,,3.28,377115
2021-04-14,Toy Story 2,1999,https://boxd.it/29qq,4.0,"Andy heads off to Cowboy Camp, leaving his toys to their own devices. Things shift into high gear when an obsessive toy collector named Al McWhiggen, owner of Al's Toy Barn kidnaps Woody. Andy's toys mount a daring rescue mission, Buzz Lightyear meets his match and Woody has to decide where he and his heart truly belong.",John Lasseter,,Family,Animation,USA,,3.93,1098328
2021-04-14,Sleepers,1996,https://boxd.it/29xw,3.0,Two gangsters seek revenge on the state jail worker who during their stay at a youth prison sexually abused them. A sensational court hearing takes place to charge him for the crimes.,Barry Levinson,,Crime,Thriller,USA,,3.72,131660
2021-04-14,Tomorrow Never Dies,1997,https://boxd.it/29Kg,3.0,A deranged media mogul is staging international incidents to pit the world's superpowers against each other. Now James Bond must take on this evil mastermind in an adrenaline-charged battle to end his reign of terror and prevent global pandemonium.,Roger Spottiswoode,,Action,Thriller,UK,USA,3.05,105135
2021-04-14,Life Is Beautiful,1997,https://boxd.it/29Wm,4.0,A touching story of an Italian book seller of Jewish ancestry who lives in his own little fairy tale. His creative and happy life would come to an abrupt halt when his entire family is deported to a concentration camp during World War II. While locked up he tries to convince his son that the whole thing is just a game.,Roberto Benigni,,Comedy,Drama,Italy,,4.37,502411
2021-04-14,Trainspotting,1996,https://boxd.it/29XY,4.5,"Heroin addict Mark Renton stumbles through bad ideas and sobriety attempts with his unreliable friends -- Sick Boy, Begbie, Spud and Tommy. He also has an underage girlfriend, Diane, along for the ride. After cleaning up and moving from Edinburgh to London, Mark finds he can't escape the life he left behind when Begbie shows up at his front door on the lam, and a scheming Sick Boy follows.",Danny Boyle,,Drama,Crime,UK,,4.21,886221
2021-04-14,Titanic,1997,https://boxd.it/2a2k,4.0,"101-year-old Rose DeWitt Bukater tells the story of her life aboard the Titanic, 84 years later. A young Rose boards the ship with her mother and fiancé. Meanwhile, Jack Dawson and Fabrizio De Rossi win third-class tickets aboard the ship. Rose tells the whole story from Titanic's departure through to its death—on its first and last voyage—on April 15, 1912.",James Cameron,,Drama,Romance,USA,,3.82,2088334
2021-04-14,Jackie Brown,1997,https://boxd.it/2aVO,4.0,"Jackie Brown is a flight attendant who gets caught in the middle of smuggling cash into the country for her gunrunner boss. When the cops try to use Jackie to get to her boss, she hatches a plan — with help from a bail bondsman — to keep the money for herself.",Quentin Tarantino,,Crime,Thriller,USA,,3.88,465018
2021-04-14,The Big Lebowski,1998,https://boxd.it/2b6C,4.5,"Jeffrey 'The Dude' Lebowski, a Los Angeles slacker who only wants to bowl and drink White Russians, is mistaken for another Jeffrey Lebowski, a wheelchair-bound millionaire, and finds himself dragged into a strange series of events involving nihilists, adult film producers, ferrets, errant toes, and large sums of money.",Joel Coen,,Crime,Comedy,UK,USA,4.12,971246
2021-04-14,Moneyball,2011,https://boxd.it/glS,4.0,"The story of Oakland Athletics general manager Billy Beane's successful attempt to put together a baseball team on a budget, by employing computer-generated analysis to draft his players.",Bennett Miller,,Drama,,USA,,3.91,569103
2021-04-14,Mission: Impossible – Ghost Protocol,2011,https://boxd.it/psI,3.5,"Ethan Hunt and his team are racing against time to track down a dangerous terrorist named Hendricks, who has gained access to Russian nuclear launch codes and is planning a strike on the United States. An attempt to stop him ends in an explosion causing severe destruction to the Kremlin and the IMF to be implicated in the bombing, forcing the President to disavow them. No longer being aided by the government, Ethan and his team chase Hendricks around the globe, although they might still be too late to stop a disaster.",Brad Bird,,Thriller,Adventure,USA,,3.73,404861
2021-04-14,Limitless,2011,https://boxd.it/Aly,3.5,The life of an unsuccessful writer is transformed by a top-secret 'smart drug' that allows him to use 100% of his brain and become a perfect version of himself. His enhanced abilities soon attract shadowy forces that threaten his new life.,Neil Burger,,Thriller,Science Fiction,USA,,3.33,323777
2021-04-14,The Truman Show,1998,https://boxd.it/18U8,4.0,"Every second of every day, from the moment he was born, for the last thirty years, Truman Burbank has been the unwitting star of the longest running, most popular documentary-soap opera in history. The picture-perfect town of Seahaven that he calls home is actually a gigantic soundstage. Truman's friends and family - everyone he meets, in fact - are actors. He lives every moment under the unblinking gaze of thousands of hidden TV cameras.",Peter Weir,,Comedy,Drama,USA,,4.22,2938945
2021-04-14,The Girl Who Played with Fire,2009,https://boxd.it/1y0K,3.0,"Mikael Blomkvist, publisher of Millennium magazine, has made his living exposing the crooked and corrupt practices of establishment Swedish figures. So when a young journalist approaches him with a meticulously researched thesis about sex trafficking in Sweden and those in high office who abuse underage girls, Blomkvist immediately throws himself into the investigation.",Daniel Alfredson,,Drama,Crime,Denmark,Germany,3.49,29059
2021-04-14,Gran Torino,2008,https://boxd.it/1Qzy,4.0,"Disgruntled Korean War veteran Walt Kowalski sets out to reform his neighbor, Thao Lor, a Hmong teenager who tried to steal Kowalski's prized possession: a 1972 Gran Torino.",Clint Eastwood,,Drama,,USA,Germany,3.81,364837
2021-04-14,The Legend of 1900,1998,https://boxd.it/1WpY,3.5,"The story of a virtuoso piano player who lives his entire life aboard an ocean liner. Born and raised on the ship, 1900 learned about the outside world through interactions with passengers, never setting foot on land, even for the love of his life. Years later, the ship may be destroyed, and a former band member fears that 1900 may still be aboard, willing to go down with the ship.",Giuseppe Tornatore,,Drama,Music,Italy,,3.98,28406
2021-04-14,Star Wars: Episode III – Revenge of the Sith,2005,https://boxd.it/27US,4.5,The evil Darth Sidious enacts his final plan for unlimited power -- and the heroic Jedi Anakin Skywalker must choose a side.,George Lucas,,Science Fiction,Adventure,USA,,3.92,1342390
2021-04-14,Star Wars: Episode II – Attack of the Clones,2002,https://boxd.it/27V2,3.0,"Following an assassination attempt on Senator Padmé Amidala, Jedi Knights Anakin Skywalker and Obi-Wan Kenobi investigate a mysterious plot that could change the galaxy forever.",George Lucas,,Action,Science Fiction,USA,,2.94,1133680
2021-04-14,Mission: Impossible II,2000,https://boxd.it/29cS,2.5,"With computer genius Luther Stickell at his side and a beautiful thief on his mind, agent Ethan Hunt races across Australia and Spain to stop a former IMF agent from unleashing a genetically engineered biological weapon called Chimera. This mission, should Hunt choose to accept it, plunges him into the center of an international crisis of terrifying magnitude.",John Woo,,Action,Thriller,USA,,2.66,330305
